timestamp,open,high,low,close,volume
2023-07-17,142.2900,147.4000,142.2900,145.3600,5755755
2023-07-14,140.2500,143.5700,139.6900,143.3400,6728498
2023-07-13,138.9600,140.6000,137.3000,140.0900,5532320
2023-07-12,139.3500,140.3200,135.5200,137.0200,5583563
2023-07-11,129.4500,138.0900,128.7700,137.5400,10045591
2023-07-10,130.1800,133.3390,129.6100,131.7100,4051952
2023-07-07,128.1600,131.6200,128.0600,130.3200,3149193
2023-07-06,129.1700,129.3229,126.0600,128.1600,3736527
2023-07-05,131.8450,132.9500,130.5350,131.6900,3429919
2023-07-03,129.2800,134.2700,129.2300,132.3500,5001785
2023-06-30,127.2500,131.1400,127.0200,128.1600,4604635
2023-06-29,127.6400,128.0000,123.4200,125.1000,4241977
2023-06-28,127.3900,131.8800,126.1700,127.6300,6130392
2023-06-27,124.4100,128.1700,123.3200,127.8900,4507674
2023-06-26,122.9000,126.7000,122.8000,123.1300,3645763
2023-06-23,125.9900,126.8000,124.0000,124.7300,5799995
2023-06-22,126.5800,128.6200,125.3500,127.9600,3940483
2023-06-21,125.0900,129.2600,125.0900,127.4600,4711852
2023-06-20,126.3700,127.6300,124.3950,126.4500,5384674
2023-06-16,128.6800,129.2000,126.7900,128.6800,6894180
2023-06-15,122.9600,128.3799,122.7500,127.8500,5599370
2023-06-14,125.3900,126.3862,122.7650,125.1400,5696699
2023-06-13,124.6100,125.7400,123.2200,124.9000,5276791
2023-06-12,119.3650,125.0000,118.8800,124.5900,7880981
2023-06-09,120.2500,122.7400,117.4500,117.8600,7430877
2023-06-08,114.9700,116.3300,113.5800,115.5000,4435440
2023-06-07,118.1400,120.1600,115.9200,116.5500,4637584
2023-06-06,115.9200,119.0900,115.4100,117.3000,5025661
2023-06-05,115.1200,116.5950,112.3150,115.6900,8324362
2023-06-02,112.9300,118.4500,112.9300,118.0600,10149972
2023-06-01,109.8400,113.5400,109.1100,112.1600,6644088
2023-05-31,105.6000,110.0950,103.7400,109.7700,10162580
2023-05-30,107.7250,108.7887,106.0200,107.1900,5460117
2023-05-26,105.1800,107.6150,104.9900,106.8100,4680146
2023-05-25,106.1000,106.5200,103.7400,104.4200,4834459
2023-05-24,105.4600,106.5900,103.8201,105.7100,5371655
2023-05-23,109.0000,109.7061,105.6700,106.2500,6498151
2023-05-22,106.2600,110.7300,106.2000,109.9300,7350588
2023-05-19,110.8200,110.8200,106.6450,107.3800,9203689
2023-05-18,108.3400,112.3400,108.3400,111.8700,6945927
2023-05-17,106.0700,109.9297,104.9400,108.3300,6887413
2023-05-16,105.7200,107.5800,104.3000,105.4100,5593052
2023-05-15,105.0600,106.1500,103.5500,105.7800,5422484
2023-05-12,111.3600,111.5600,104.2100,105.2750,14768544
2023-05-11,113.1400,114.4600,111.0400,111.2000,9579405
2023-05-10,109.8500,115.5100,109.3700,113.1900,34191000
2023-05-09,126.6000,128.9600,125.0100,127.0700,15410317
2023-05-08,123.1600,127.5550,122.9800,125.6500,10142902
2023-05-05,120.0100,120.3000,116.9300,119.9000,6624644
2023-05-04,118.9400,119.1700,116.1800,117.6300,4939904
2023-05-03,120.8500,121.1900,117.9700,118.8600,3687660
2023-05-02,120.2400,121.7000,117.9400,120.5800,4861759
2023-05-01,119.2600,122.6500,118.9800,121.4200,4830645
2023-04-28,114.6000,120.4700,113.0000,119.6700,4974339
2023-04-27,114.4400,115.8500,112.2867,115.2500,3870525
2023-04-26,113.5000,114.6000,113.2000,113.6800,3587710
2023-04-25,115.3100,115.4300,112.4700,112.5050,3659730
2023-04-24,115.5300,116.4000,114.5100,116.1200,3240439
2023-04-21,114.9550,115.7500,112.0200,115.5000,7357782
2023-04-20,118.3700,119.7000,117.8200,118.4000,4369652
2023-04-19,118.1450,120.3700,117.6400,120.1000,3309716
2023-04-18,119.8300,121.3200,118.1000,119.1900,7162212
2023-04-17,115.4200,116.1800,114.5900,116.1700,3248180
2023-04-14,113.8900,115.1200,113.0200,114.6500,3415241
2023-04-13,113.1800,114.4000,112.8100,113.9500,3878120
2023-04-12,114.8000,115.8400,111.4000,112.4200,6068699
2023-04-11,113.5600,114.8000,112.5900,114.2500,4845428
2023-04-10,108.6900,112.6300,108.4001,112.6000,5406420
2023-04-06,113.3400,113.4150,107.6600,109.6900,14400096
2023-04-05,117.8700,117.8700,111.4900,115.3400,6737046
2023-04-04,121.6800,122.0600,118.2100,118.4600,3349254
2023-04-03,123.0000,123.0900,119.7107,121.4600,4230612
2023-03-31,123.3000,125.9400,122.8000,124.4000,5533754
2023-03-30,120.8000,122.6500,120.1100,122.2800,5437927
2023-03-29,118.3400,119.1900,117.1506,118.8000,2711505
2023-03-28,117.9700,118.3100,116.0150,116.6100,2941034
2023-03-27,117.9900,119.2740,116.7400,117.9100,2819623
2023-03-24,119.5000,119.7000,115.3900,116.9200,4292384
2023-03-23,122.5100,124.6600,118.3300,120.3000,4028510
2023-03-22,123.8900,125.4300,121.0000,121.1700,3971064
2023-03-21,120.0000,124.4300,119.8500,123.6900,5374445
2023-03-20,118.0600,119.0200,116.6254,118.4000,3997686
2023-03-17,119.7150,119.9600,116.5500,118.1500,5513629
2023-03-16,113.9500,120.0600,113.5100,119.9900,7697232
2023-03-15,113.8600,114.3200,111.5100,113.5800,6305075
2023-03-14,118.9400,119.1000,114.9100,116.3600,5416449
2023-03-13,115.7220,117.9000,113.6600,115.9600,5282014
2023-03-10,119.7350,121.4400,115.8500,118.3000,5254762
2023-03-09,125.0600,125.2000,119.7100,119.8400,6147726
2023-03-08,126.9000,127.6600,124.7400,125.0000,3290816
2023-03-07,125.7400,130.8500,125.5000,126.9400,5590811
2023-03-06,126.3550,129.4399,125.2800,126.3300,5292491
2023-03-03,123.1800,125.8700,122.7000,125.7300,5499352
2023-03-02,119.6700,123.2600,119.3600,122.3800,4089401
2023-03-01,122.3750,123.3000,120.3901,120.8300,4645027
2023-02-28,125.1100,126.3843,123.0300,123.2800,7317099
2023-02-27,123.9500,125.0600,122.7300,123.5300,5011368
2023-02-24,123.0400,124.8499,120.1914,122.7800,5119777
2023-02-23,128.2100,128.8500,121.9200,125.5200,7013484
2023-02-22,128.1400,128.8800,124.5500,127.2100,5758987
2023-02-21,129.7700,132.8500,128.1450,128.7800,6618673
2023-02-17,137.4350,138.4000,130.7300,131.6000,11386744
2023-02-16,135.6500,144.6300,134.7300,139.4200,18705822
2023-02-15,130.0000,138.7499,129.8500,137.0100,32502208
2023-02-14,116.2900,121.3200,115.2000,120.8700,17145033
2023-02-13,110.0000,116.9000,109.8100,116.4200,7657239
2023-02-10,112.2500,113.3600,106.5383,108.8700,6463548
2023-02-09,118.0000,119.2800,114.5200,114.9400,4508691
2023-02-08,119.3900,119.8100,115.5700,116.3600,3605405
2023-02-07,117.9100,120.2100,115.1379,119.6900,4397729
2023-02-06,117.4100,119.3335,116.8100,118.3500,3204147
2023-02-03,116.0400,121.4000,115.8500,118.7000,6130725
2023-02-02,116.2500,119.8500,116.2400,118.5200,7166921
2023-02-01,111.1100,114.8900,109.8300,113.9900,4053605
2023-01-31,109.4800,111.2300,108.8200,111.1100,3867201
2023-01-30,114.1300,115.0800,109.2750,109.4800,5469927
2023-01-27,108.8600,117.1200,108.7345,115.9400,9548495
2023-01-26,106.3000,109.4900,105.6750,109.4200,5196610
2023-01-25,100.3600,104.6750,99.8410,104.4400,5169257
2023-01-24,104.7000,106.3899,103.8200,104.1300,3514662
2023-01-23,101.9900,105.3800,101.3500,105.2200,4442688
2023-01-20,99.0100,101.3700,98.1107,101.2800,5104017
2023-01-19,99.8400,100.5200,97.5700,99.1000,4996747
2023-01-18,101.4100,103.8001,100.3200,101.1100,6062224
2023-01-17,99.9150,102.7350,99.1000,101.2700,5496249
2023-01-13,97.5000,100.6999,97.4200,100.3700,6528993
2023-01-12,95.3100,98.9500,94.0200,98.4900,7695221
2023-01-11,89.0000,94.8300,88.8640,94.4400,7718901
2023-01-10,88.8600,89.6200,86.7500,88.5400,4165610
2023-01-09,90.2550,92.0500,88.8800,89.2400,4319380
2023-01-06,88.5200,88.7400,85.7100,88.5200,4348374
2023-01-05,88.4800,88.5000,86.7500,87.7100,3419036
2023-01-04,85.8900,88.8400,84.7900,88.7200,4817088
2023-01-03,87.3850,88.1400,84.3000,84.9000,3901185
2022-12-30,83.6100,86.0600,83.6001,85.5000,3372534
2022-12-29,82.9700,85.5600,82.2900,85.2300,4031346
2022-12-28,83.2500,84.2500,81.9100,82.4900,4931745
2022-12-27,84.7800,84.9300,82.8300,83.4900,3982410
2022-12-23,84.7000,85.5100,83.5000,85.2500,3057684
2022-12-22,85.5400,86.0900,82.5800,84.8700,5643102
2022-12-21,87.4900,88.7900,86.5900,87.0700,5594786
2022-12-20,86.7100,90.8600,86.5200,87.6200,7325782
2022-12-19,89.5100,89.7600,85.4000,85.9300,4717138
2022-12-16,89.8600,91.2900,88.5600,89.5700,6830248
2022-12-15,91.5200,92.7100,89.5200,90.6100,5331958
2022-12-14,93.5400,95.2600,91.2100,93.9300,6737816
2022-12-13,100.3700,100.6500,93.1200,93.3400,7378926
2022-12-12,93.7600,95.9600,93.4900,95.5800,4664128
2022-12-09,93.8400,96.6678,93.2400,94.7000,4405805
2022-12-08,92.9700,95.6100,91.7500,94.8300,6115721
2022-12-07,88.8050,91.6700,86.8800,91.5000,12640481
2022-12-06,98.2500,98.5000,91.9000,93.1200,8380946
2022-12-05,100.0000,101.1700,98.0400,98.5100,3601549
2022-12-02,99.2500,101.7400,98.9700,101.0000,4128629
2022-12-01,101.4900,102.7600,99.5500,101.2700,5040308
2022-11-30,95.8600,102.2500,95.7200,102.1400,8387537
2022-11-29,96.1000,97.2600,95.3000,95.3800,3694023
2022-11-28,97.0000,98.3200,94.8100,95.3000,5136713
2022-11-25,96.9700,98.8299,96.7600,97.6700,2245116
2022-11-23,95.5600,97.0500,94.3404,96.6300,4337602
2022-11-22,93.5300,95.3700,92.9800,95.2800,5951592
2022-11-21,97.0100,97.8500,93.9200,95.7100,5145740
2022-11-18,100.8400,100.8400,96.6000,97.7700,5913126
2022-11-17,101.8300,101.9800,98.8500,99.3000,5181201
2022-11-16,107.7000,107.7000,104.3800,104.4300,3681831
2022-11-15,109.2700,111.2350,106.6000,107.0100,5357427
2022-11-14,107.7400,108.6900,105.0400,105.1600,4951447
2022-11-11,103.4500,109.7700,102.1600,109.5700,6864381
2022-11-10,100.9100,102.5000,99.0400,102.4000,7343018
2022-11-09,97.7500,99.0899,95.1500,95.7900,4650860
2022-11-08,95.5300,101.9193,94.2700,98.9000,7829381
2022-11-07,96.7600,97.2500,93.2800,95.4600,7972690
2022-11-04,94.9950,96.1600,92.0100,96.0900,9717396
2022-11-03,94.0800,95.3100,91.2723,92.0200,10099295
2022-11-02,102.6450,104.9799,94.2500,94.4100,29191366
2022-11-01,110.9650,113.1000,108.0000,109.0500,15979816
2022-10-31,113.0600,113.8000,106.6700,106.9100,10733821
2022-10-28,111.1900,115.2500,110.3900,115.2100,4757271
2022-10-27,116.0500,116.3700,111.9250,112.0600,4593997
2022-10-26,117.0000,119.9100,114.9700,115.3100,4268449
2022-10-25,115.3700,119.3800,112.6300,118.4500,6278920
2022-10-24,118.3300,119.0700,112.8237,116.3900,4452813
2022-10-21,116.7600,120.3400,114.6401,119.9500,4146060
2022-10-20,116.3500,120.5600,116.0000,117.0000,3962235
2022-10-19,116.2350,118.8400,115.3000,116.8700,3408865
2022-10-18,120.0300,120.7100,115.7000,117.9400,5580013
2022-10-17,112.3300,116.7600,111.0300,116.5000,5423881
2022-10-14,115.0000,116.4480,109.0100,109.1600,5001698
2022-10-13,107.3000,113.1300,105.3000,112.6500,6172480
2022-10-12,107.4700,112.9800,106.1100,112.3500,5547542
2022-10-11,110.9880,111.0000,103.5950,106.8200,5696693
2022-10-10,108.5500,111.6200,107.4100,110.9900,3945173
2022-10-07,108.8700,109.5321,107.1000,108.5400,3352741
2022-10-06,112.0000,114.4100,110.2000,111.5800,3446542
2022-10-05,110.5200,112.3400,107.8400,111.7600,4008655
2022-10-04,109.1400,111.6100,108.6800,110.8100,4834992
2022-10-03,105.4900,106.3500,102.1800,105.0000,6208938
2022-09-30,104.7600,109.0800,104.7300,105.0400,4750577
2022-09-29,109.1900,109.4750,105.1700,106.6600,4264336
2022-09-28,106.7010,111.1300,105.7800,110.6900,4518240
2022-09-27,106.0400,108.1700,104.1400,106.3700,5081006
2022-09-26,101.7800,105.3600,101.5600,103.2300,5278759
2022-09-23,102.2000,103.1800,99.7100,101.7500,6245555
2022-09-22,112.6700,113.7200,103.2600,103.7200,8381930
2022-09-21,116.3700,119.3300,112.3600,114.0100,6898713
2022-09-20,117.9300,121.6600,116.6200,116.7100,5610900
2022-09-19,116.8700,119.7800,116.4700,118.7800,4715382
2022-09-16,121.1100,122.2600,117.5900,118.7500,13704405
2022-09-15,125.2900,129.3800,124.2800,125.0400,6606137
2022-09-14,121.6300,127.0000,119.5100,126.8000,5690127
2022-09-13,119.7000,123.8600,119.0500,121.5400,7126468
2022-09-12,124.2500,127.2400,123.7850,124.7900,6993308
2022-09-09,120.0182,123.7100,119.9000,123.4800,5418591
2022-09-08,114.0000,119.3471,114.0000,118.5800,4063966
2022-09-07,112.8500,116.4400,112.7100,116.0700,4619318
2022-09-06,114.0900,114.5200,110.5000,113.7000,4062131
2022-09-02,114.3200,116.4600,112.3300,113.6400,4121736
2022-09-01,111.1000,114.0800,108.1700,113.4000,5661493
2022-08-31,113.4900,115.5800,112.4000,113.1200,6191562
2022-08-30,114.5000,116.0200,110.4400,112.5600,4507191
2022-08-29,111.7700,115.8000,111.5300,113.5400,4613351
2022-08-26,117.0600,118.2700,112.7800,112.8200,3778708
2022-08-25,115.8900,117.9500,115.4200,117.0300,4021587
2022-08-24,110.9300,115.5700,110.8400,114.5100,3633950
2022-08-23,112.4100,114.0200,111.4100,111.6000,5447183
2022-08-22,110.3600,114.2281,109.9700,111.3900,6057435
2022-08-19,118.1845,119.2199,114.1000,114.7600,5288830
2022-08-18,121.5000,122.2000,120.2800,121.2700,3373946
2022-08-17,121.6300,123.2700,120.6400,121.8700,4336182
2022-08-16,124.2300,125.4200,122.6200,124.1800,4371514
2022-08-15,123.5500,126.4345,123.2000,126.0400,4884711
2022-08-12,122.8000,125.0000,121.1200,124.5100,5012478
2022-08-11,121.3000,127.0900,120.9600,121.5000,8110104
2022-08-10,119.3300,120.3400,116.3000,118.7300,5529014
2022-08-09,115.0000,115.6700,112.8000,114.4400,4201213
2022-08-08,118.1550,119.6400,115.4300,115.8200,5382935
2022-08-05,115.5200,118.8699,114.8200,117.1100,6494951
2022-08-04,114.3100,119.2400,114.2550,119.2200,9180317
2022-08-03,108.2250,115.5700,107.6500,115.0200,23354938
2022-08-02,111.6700,117.7800,111.1000,116.3400,15208217
2022-08-01,110.0000,113.9600,107.4800,111.2000,6019506
2022-07-29,108.1950,111.1600,107.1100,110.9800,4637779
2022-07-28,108.1700,110.0600,104.6800,108.8400,4471883
2022-07-27,105.7900,107.9850,104.0600,107.3600,5362726
2022-07-26,102.3800,103.6300,101.1000,101.9100,4190993
2022-07-25,103.7800,105.2600,101.4794,104.9500,3142931
2022-07-22,108.3100,110.1000,102.9300,103.9700,4243932
2022-07-21,106.9800,108.5000,104.4100,108.1400,4284851
2022-07-20,103.1100,108.9200,102.7500,107.7300,6834133
2022-07-19,99.7000,102.7100,98.7600,102.2000,5603808
2022-07-18,96.7800,101.8800,95.9800,97.6700,7171484
2022-07-15,92.5500,95.6500,90.6600,94.6600,7497187
2022-07-14,94.2800,94.5800,90.1700,91.0500,8334633
2022-07-13,93.7500,96.5894,91.6100,95.6400,6967800
2022-07-12,95.3000,97.6861,93.3200,96.5500,4170185
2022-07-11,96.0000,97.0900,93.2700,95.1000,6043682
2022-07-08,96.2300,98.1200,93.2417,97.3500,5669474
2022-07-07,93.6600,97.5500,92.1600,97.5000,7480538
2022-07-06,95.2900,96.1699,91.8000,92.8800,5702961
2022-07-05,88.8800,96.0100,86.7500,95.9400,7653996
2022-07-01,89.0900,91.4600,87.4300,91.4100,5995434
2022-06-30,92.4900,92.9100,86.7100,89.0800,9007783
2022-06-29,96.8300,97.0000,92.0500,93.9300,6522572
2022-06-28,103.3400,105.4500,97.0900,97.5300,7747662
2022-06-27,103.9600,104.1700,99.3300,101.5000,7352143
2022-06-24,97.5200,104.1800,96.3300,103.5100,28797396
2022-06-23,100.0000,100.8000,93.0200,95.7200,12340821
2022-06-22,99.0000,102.5000,98.7200,99.5300,8986027
2022-06-21,102.6900,104.8888,101.6200,102.2700,6532713
2022-06-17,93.5300,100.6100,93.5300,99.4900,11293112
2022-06-16,96.1900,97.5000,92.0900,93.2600,9435656
2022-06-15,100.0200,103.6499,98.9200,101.4700,6260439
2022-06-14,99.5400,101.3500,97.2006,98.8700,5915344
2022-06-13,102.8500,105.3300,98.3600,98.9300,9587311
2022-06-10,111.8000,115.1300,108.3200,108.9100,6941056
2022-06-09,122.3100,122.9800,115.4200,115.7200,5315873
2022-06-08,121.4300,125.5100,121.2300,123.7700,3775619
2022-06-07,119.7600,123.9117,119.1200,122.9000,3331236
2022-06-06,123.3300,124.1800,119.9200,122.0200,4160239
2022-06-03,118.0710,121.5000,117.5600,119.8300,4584611
2022-06-02,117.1300,123.0000,116.2700,121.2600,5177244
2022-06-01,121.0500,121.0738,114.3950,116.7200,6879606
2022-05-31,120.5000,122.2994,117.1600,120.8700,9117555
2022-05-27,116.0000,120.7000,115.7700,120.5000,7391500
2022-05-26,109.7400,115.5500,108.1100,114.3000,6883200
2022-05-25,105.8900,111.9400,104.9700,110.4000,6203324
2022-05-24,111.2800,111.4200,103.7406,106.2400,6415752
2022-05-23,113.5450,115.1500,110.9301,113.2800,6000751
2022-05-20,115.4600,116.2500,108.5000,112.5500,6961860
2022-05-19,108.1800,116.3499,107.4501,114.1700,8926616
2022-05-18,116.1100,117.0400,107.6200,108.0300,9718744
2022-05-17,119.9700,120.1800,114.5100,117.5000,6962904
2022-05-16,121.0000,121.0700,113.2500,114.4400,7588370
2022-05-13,119.9600,123.2900,118.8200,121.4500,8595379
2022-05-12,113.6600,120.4900,111.2200,115.9400,9264303
2022-05-11,114.5300,123.7700,112.3669,116.1500,13661360
2022-05-10,122.9500,123.4600,113.5300,116.1300,13638465
2022-05-09,131.7600,131.8850,118.8300,119.3700,14430889
2022-05-06,142.7000,143.1100,133.0400,135.8400,9573058
2022-05-05,152.1900,153.8800,140.8581,143.0900,11367225
2022-05-04,152.5500,158.7400,145.8718,156.1800,20484060
2022-05-03,154.0900,154.4900,141.5800,145.0000,16774660
2022-05-02,153.2100,155.1300,147.2109,152.7800,5945287
2022-04-29,158.8800,163.2400,153.0000,153.2100,4033057
2022-04-28,154.0100,161.2550,153.6600,159.7400,4854490
2022-04-27,153.8200,157.3000,150.4400,152.2300,4825954
2022-04-26,158.4000,159.2000,152.8000,153.0400,3998682
2022-04-25,154.3300,159.7900,152.1000,158.3900,3868115
2022-04-22,157.8400,161.6700,154.7800,156.0900,3863419
2022-04-21,168.9800,170.9300,156.6800,157.9100,4714572
2022-04-20,172.6100,172.6100,164.3100,164.5500,3967925
2022-04-19,165.7400,170.8196,165.7100,170.1200,2857124
2022-04-18,169.2700,170.1200,164.3500,165.7400,3339887
2022-04-14,171.6600,174.6400,170.2954,170.7000,5125142
2022-04-13,160.8400,172.9600,160.6500,171.8500,7211893
2022-04-12,163.7000,166.1100,157.2800,160.1100,4113036
2022-04-11,159.8400,163.5700,157.4100,160.2500,3877215
2022-04-08,162.5200,164.9000,159.3500,162.5600,3448377
2022-04-07,163.1900,167.8600,161.7100,165.9100,4146557
2022-04-06,167.0500,168.7700,161.5800,164.6600,4287691
2022-04-05,177.1900,179.0900,170.1200,171.2100,3918198
2022-04-04,175.0200,177.0200,172.5850,177.0200,3500522
2022-04-01,173.0600,177.9400,172.2300,173.0700,3644935
2022-03-31,173.5400,176.1499,171.1638,171.7600,3232222
2022-03-30,173.1310,176.8200,172.0200,173.6300,3707406
2022-03-29,172.1100,178.8800,171.8100,175.5200,5452762
2022-03-28,167.2200,168.7190,162.4300,167.6500,3829793
2022-03-25,169.9400,170.6100,164.1343,167.2200,2952272
2022-03-24,164.8100,171.0000,162.6680,170.8300,4223466
2022-03-23,163.6400,166.8900,162.8800,164.1600,2814305
2022-03-22,163.6100,168.1750,162.0000,166.4400,4038323
2022-03-21,164.5700,165.9500,159.0000,161.8000,4572974
2022-03-18,156.0700,167.1800,155.7000,167.0000,8372528
2022-03-17,153.7900,157.6000,151.0500,157.5500,5031682
2022-03-16,148.1450,156.9800,146.3100,155.7500,7105370
2022-03-15,140.0000,144.7300,138.3200,143.9500,5488743
2022-03-14,143.4100,144.6700,136.0400,138.5000,6330206
2022-03-11,154.1300,155.0000,145.0000,145.1400,4577255
2022-03-10,145.2200,152.8900,144.4092,151.8000,5302511
2022-03-09,145.4300,150.9900,145.3300,148.3100,7023908
2022-03-08,131.6300,144.4700,131.5000,142.1300,9586994
2022-03-07,145.0000,145.2700,131.5200,131.5900,9177270
2022-03-04,150.7700,151.8899,140.4600,142.7000,8397063
2022-03-03,158.3300,159.2200,150.9900,151.6900,4045757
2022-03-02,152.4800,158.0800,151.8900,157.5300,5028250
2022-03-01,150.5300,154.2200,149.9500,151.0100,5165768
2022-02-28,155.0250,155.0964,148.3000,151.4900,11078496
2022-02-25,159.2600,159.4500,152.9100,155.0900,6173207
2022-02-24,141.3000,158.9600,141.1795,158.2600,10354648
2022-02-23,165.9300,166.6550,149.8500,150.0400,9778477
2022-02-22,172.1300,176.3800,161.3200,165.2400,8340754
2022-02-18,180.2600,182.6600,173.6200,174.9000,8848753
2022-02-17,184.9000,188.9800,181.5400,183.6000,7779201
2022-02-16,178.2950,191.7300,178.0000,186.6400,22252851
2022-02-15,172.9200,180.6322,172.7500,180.0700,11733939
2022-02-14,166.6300,171.8000,165.0300,169.6600,4847552
2022-02-11,175.3087,176.7400,164.8300,166.5300,6464397
2022-02-10,165.2450,177.0600,165.2450,171.9500,8261379
2022-02-09,165.3700,170.0700,165.0800,169.5300,4868311
2022-02-08,154.0000,163.0791,153.4400,162.2600,4309070
2022-02-07,156.7900,160.8800,155.9500,157.9100,4690668
2022-02-04,150.1400,157.2400,150.0000,155.5600,4687701
2022-02-03,147.9700,152.1800,146.6800,149.5700,4577057
2022-02-02,156.3129,156.5100,150.7124,151.7600,3678315
2022-02-01,155.3500,157.3900,152.5000,156.9400,3799303
2022-01-31,144.8028,153.9700,143.8100,153.9700,5463016
2022-01-28,138.5450,143.1100,134.3743,142.7700,5604415
2022-01-27,143.4800,145.5479,137.9200,138.4100,4493776
2022-01-26,149.2850,152.4000,140.0407,142.1400,6990314
2022-01-25,143.9000,147.3800,140.1300,144.5600,5704888
2022-01-24,150.0000,151.1600,135.7600,147.9000,14627354
2022-01-21,156.8150,160.2000,152.4100,156.7300,7242250
2022-01-20,157.8084,165.2000,157.3500,158.0000,4941879
2022-01-19,157.0000,160.2300,154.4400,154.5800,5078626
2022-01-18,156.9100,160.7900,153.8700,154.6900,5768963
2022-01-14,165.7500,167.6300,160.2400,163.9900,4144039
2022-01-13,170.2331,171.9900,165.7650,166.0000,4893757
2022-01-12,170.2400,171.0400,165.1100,169.5400,3534275
2022-01-11,160.7100,169.3900,159.0776,168.6100,5321334
2022-01-10,159.7601,161.7000,152.1000,160.7100,6973588
2022-01-07,159.1800,166.8800,158.4550,166.0500,5624579
2022-01-06,160.2900,163.7300,156.3400,159.7500,5049594
2022-01-05,169.8828,175.1070,162.2400,162.2500,4804571
2022-01-04,174.1537,175.9000,167.2000,170.8000,4079976
2022-01-03,165.2966,172.8400,165.2200,172.6800,4241965
2021-12-31,168.7800,170.8700,166.0800,166.4900,2591090
2021-12-30,167.0600,170.8500,165.7100,168.7800,2181120
2021-12-29,169.5200,170.4799,165.0200,167.4400,1995405
2021-12-28,171.3200,172.7300,167.7300,169.7100,2297204
2021-12-27,169.8064,172.4300,168.7800,171.6800,2726288
2021-12-23,170.5000,171.9900,166.8900,171.3100,4017435
2021-12-22,165.6800,170.6800,162.8000,169.2900,4802483
2021-12-21,159.5000,167.2750,158.3700,165.6600,6293459
2021-12-20,151.1600,158.4800,151.0000,157.2300,4639263
2021-12-17,154.6200,158.3100,149.4400,157.9100,24062440
2021-12-16,166.2500,167.7300,153.6000,156.3800,9415120
2021-12-15,167.6401,168.9599,160.1800,168.1400,6678543
2021-12-14,168.2980,169.9100,164.5000,167.9600,5660417
2021-12-13,178.2500,180.0000,168.8900,171.0400,7263664
2021-12-10,178.1500,181.1000,175.8535,180.4200,3980441
2021-12-09,182.0900,185.3020,179.2800,181.4600,3518025
2021-12-08,186.0000,187.5000,182.1400,186.4900,4218671
2021-12-07,185.6100,187.5000,182.0200,183.1400,6264558
2021-12-06,167.2750,181.9300,162.8500,180.8500,9813848
2021-12-03,168.9800,170.7300,162.1400,166.7500,6460855
2021-12-02,161.3600,170.2950,160.4900,169.6000,5687601
2021-12-01,174.0100,180.1300,162.0300,163.0800,7657589
2021-11-30,176.4050,180.6400,170.9210,172.5400,10682739
2021-11-29,176.8800,180.7000,175.9000,180.0800,5317368
2021-11-26,167.7600,174.6400,167.0400,173.8600,6044126
2021-11-24,175.6300,182.7800,175.0000,179.8900,4763328
2021-11-23,181.1433,183.7300,175.2500,178.2700,6456729
2021-11-22,190.4400,190.7600,176.7200,181.7300,12626362
2021-11-19,196.6000,199.3600,190.5000,196.4200,8185488
2021-11-18,199.3400,205.0000,196.0000,204.3300,4601086
2021-11-17,207.0000,212.5838,198.4000,199.1100,6383375
2021-11-16,205.5900,209.9300,203.4700,207.0400,4431316
2021-11-15,206.2000,209.2400,204.1600,207.2100,7479309
2021-11-12,192.4650,208.1600,192.0600,206.5400,12036965
2021-11-11,195.2000,197.9300,190.7700,191.6100,5899031
2021-11-10,190.2300,195.0000,189.2800,192.2200,6704083
2021-11-09,201.4400,201.5000,187.5000,194.6800,8946266
2021-11-08,203.3500,211.3361,199.7500,200.3200,12855319
2021-11-05,186.1500,203.2950,185.9441,201.6200,27330521
2021-11-04,175.9500,179.4350,173.9600,178.4500,9664613
2021-11-03,171.8900,173.7500,170.9300,172.8700,2827068
2021-11-02,174.9500,175.3000,170.5800,172.8700,3278277
2021-11-01,170.5000,175.4400,170.5000,174.6000,4374990
2021-10-29,171.3900,171.3900,168.8486,170.6600,2294417
2021-10-28,170.2000,171.8500,168.7100,171.7000,2143659
2021-10-27,170.7400,172.6500,168.8800,169.1000,3009842
2021-10-26,170.4000,172.0003,167.9000,171.1400,2937893
2021-10-25,166.6900,170.3289,166.6500,169.2400,2620794
2021-10-22,169.3000,169.4400,165.1600,166.6400,2985991
2021-10-21,169.0740,171.5300,167.7000,170.5000,2889355
2021-10-20,170.0600,171.9400,168.2000,169.7600,2687022
2021-10-19,172.5700,172.8100,170.0600,170.7400,2776646
2021-10-18,167.5000,172.7000,167.1100,172.3200,2793704
2021-10-15,171.9000,172.9500,168.5800,169.1800,3592734
2021-10-14,175.2400,176.7500,170.0400,170.5000,4145257
2021-10-13,173.0000,175.1900,171.8000,173.5800,3523610
2021-10-12,172.6944,175.9000,171.2300,172.7500,6028098
2021-10-11,170.0000,171.5402,166.6300,166.6700,2046310
2021-10-08,170.1000,174.0999,169.4800,169.9700,2265114
2021-10-07,170.0000,171.2700,168.6000,169.6000,2119612
2021-10-06,161.3900,167.3200,160.6300,167.2500,2461482
2021-10-05,165.6700,166.5900,162.4300,164.7400,4340100
2021-10-04,171.9900,172.2600,164.0300,164.5000,4459382
2021-10-01,170.3100,173.2000,168.5500,173.0100,4963044
2021-09-30,168.1000,169.5000,165.7100,167.7500,2663690
2021-09-29,170.1000,171.2207,166.5504,168.0700,2788740
